stop_id,stop_name,stop_lat,stop_lon,trip_count,routes
0700ZBA,Zambia School,-1.354088,36.657717,1,111
0700ZEK,Ezekiel Mutua,-1.396755,36.685946,1,126N
0700ZLL,Melchizedek Hospital,-1.294852,36.755158,2,2 3U/3
0701ACC,Acacia Junction/King'eero,-1.224911,36.705537,2,103 129
0701ACH,Car Wash,-1.281109,36.69028,1,2
0701ACI,ACK St. Phillips/Kwa Headman/Kwa Chief,-1.229171,36.691852,2,103 129
0701ADA,Adams Arcade,-1.300077,36.78037,1,5
0701ADC,Kwa DC,-1.305922,36.787509,2,8 32A
0701AEE,Kenya Assemblies of God (KAG) King'eero,-1.222349,36.710424,1,129
0701AHS,Alliance High School,-1.262897,36.6698,1,102
0701AIU,Africa International University,-1.301827,36.689733,1,1
0701APA,Impala/Swedish School Nairobi,-1.300539,36.769022,1,111
0701ATO,Total Ngong Road,-1.299836,36.788846,1,32A
0701AUT,Gitaru Kwa Ngwacii,-1.235452,36.669504,1,103
0701BCA,Bumps/PCEA,-1.332217,36.675211,1,111
0701BLC,Bulbul Kanisani (Catholic Church),-1.335206,36.672411,1,111
0701BMK,Beth Mugo High School,-1.283395,36.726863,2,2 102
0701BPP,BP,-1.287707,36.741688,4,2 3U/3 102 103
0701BPS,Bumps,-1.295017,36.748142,1,4W
0701CCL,Country Club,-1.353556,36.657924,1,111
0701CMD,Corner/Meteorological Department,-1.299706,36.759325,2,111 24C
0701CRS,St. Christophers,-1.318738,36.715632,2,111 24C
0701CWH,Carwash,-1.350291,36.659713,1,111
0701DAM,Adams Arcade,-1.300072,36.780089,1,4W
0701DBO,Don Bosco,-1.304255,36.692517,1,1
0701DCR,Deliverance Church Riruta,-1.292798,36.751542,4,2 3U/3 102 103
0701DCT,Deliverance Church,-1.293618,36.683659,1,1
0701DFA,Adlife Plaza,-1.294772,36.787696,1,5
0701DNL,Denoil,-1.269155,36.680122,1,102
0701DUA,Sudanese,-1.27494,36.733346,1,103
0701ELP,Elsi Place,-1.340269,36.667122,1,111
0701EMO,Mosque,-1.303012,36.8027,1,33NG
0701FGK,Full Gospel Church/Kiruria,-1.298426,36.752382,1,4W
0701FGS,Full Gospel,-1.251979,36.665049,1,102
0701FIR,Elim,-1.305088,36.772404,1,5
0701FJE,Fort Jesus,-1.310756,36.779389,1,8
0701FRK,Karen End,-1.29787,36.68225,1,1
0701GAC,Kwa Ngwacii,-1.235297,36.667895,1,129
0701GCU,Gachui,-1.281828,36.696257,2,2 102
0701GDB,Gachangi/Darajani/Baptist Church,-1.273202,36.732477,2,3U/3 103
0701GDR,Club Legend,-1.321385,36.70985,1,24C
0701GGS,Green Gardens School,-1.251082,36.664868,1,102
0701GHS,Good Samaritan High School,-1.296923,36.749861,1,4W
0701GRD,Gardens,-1.254207,36.665672,1,102
0701GRG,Garage,-1.348812,36.661131,1,111
0701GTR,Gitaru Junction,-1.232416,36.669928,2,103 129
0701ITE,Githembe,-1.297525,36.750053,1,4W
0701ITG,PCEA Githima,-1.281495,36.691935,1,2
0701JBC,Jogoo/KBC,-1.329651,36.680235,1,111
0701JCR,Kinyanjui Primary School,-1.294241,36.744949,1,4W
0701KAR,Karanja,-1.309714,36.780324,2,8 32A
0701KBG,Kabarnet Gardens,-1.302784,36.789113,1,8
0701KCC,KCB Community,-1.329666,36.686842,1,111
0701KDF,Kenya Defense,-1.308581,36.69592,1,1
0701KFR,Kwa Farasi,-1.319781,36.714437,1,111
0701KJI,Kinyanjui,-1.291634,36.747444,4,2 3U/3 102 103
0701KMC,Kwa Muchina,-1.341244,36.666753,1,111
0701KMH,Karmu House,-1.346582,36.663923,1,111
0701KNC,Kenvic,-1.343876,36.666123,1,111
0701KNK,Kwa Nicholas,-1.411734,36.687934,1,126N
0701KNO,Kenol,-1.304331,36.746848,2,111 24C
0701KNR,Kwa Njeru/Gitaru/Pank View,-1.230569,36.674916,2,103 129
0701KON,Kona,-1.37657,36.67648,1,126N
0701KPC,Allmart Dagoretti Market,-1.285352,36.687338,1,2
0701KPY,Kaberia/Pc Kinyanjui Technical Training Institute,-1.29267,36.735423,1,4W
0701KRC,Kenya Redeemed Church Riruta,-1.291077,36.733127,1,4W
0701KRE,KREP/Equity Bank,-1.284773,36.737551,2,2 102
0701LNA,Lenana,-1.308414,36.732396,2,111 24C
0701LRI,ILRI,-1.266464,36.722547,1,103
0701MGJ,Moi Girls' School Junction,-1.303586,36.788042,2,8 32A
0701MHS,Maasai High School,-1.330285,36.6788,1,111
0701MKA,Makina,-1.307308,36.782543,2,8 32A
0701MTS,Matasia,-1.391168,36.682261,1,126N
0701MTW,Mutindwa,-1.2952,36.744798,1,4W
0701MUT,Mugiriti,-1.282514,36.69925,2,2 102
0701N44,44,-1.372973,36.671897,1,126N
0701NDL,Nyumbani Diagnostic Lab,-1.313178,36.699728,1,1
0701NDW,Ndwaru Road,-1.278985,36.735873,2,3U/3 103
0701NGD,Riruta Parish,-1.294472,36.743592,1,4W
0701NGR,Ngong Resort,-1.380401,36.676708,1,126N
0701NHS,Jamhuri Shopping Centre,-1.304417,36.770999,1,5
0701NJR,Kwa Njiru,-1.308446,36.781577,2,8 32A
0701NMO,Mlango Soko,-1.235774,36.672615,1,103
0701NMY,Community,-1.292042,36.813096,1,4W
0701NPC,Npc Woodley,-1.303784,36.775032,1,5
0701NSC,Nursing Council,-1.301691,36.790328,1,8
0701NSP,New Kaberia Supermarket,-1.291703,36.73409,1,4W
0701NTO,Karen/Karen Shopping Centre,-1.323493,36.70831,1,24C
0701NVI,Naivasha/Naivasha Road Flat,-1.282606,36.737031,2,3U/3 103
0701NVV,Naivas/Vet,-1.342889,36.666389,1,111
0701NWT,Nairobi Water,-1.303876,36.777757,1,5
0701NYH,Nyali House,-1.344763,36.665775,1,111
0701NYI,Nyumbani,-1.311579,36.698327,1,1
0701OEN,Ole Roimen,-1.405867,36.688165,1,126N
0701OLY,Olympic Primary School,-1.31168,36.778158,2,8 32A
0701PAC,Melchizedek Hospital,-1.294702,36.754715,1,2
0701PBG,Precious Blood Girls' School,-1.285111,36.738163,2,2 103
0701PCY,PCEA Endorro Emuny,-1.356178,36.657212,1,111
0701PKA,Peak Academy,-1.301329,36.79094,1,8
0701PMS,Perminus,-1.351343,36.658962,1,111
0701PPT,Pepo Lane,-1.305029,36.693086,1,1
0701PSA,Posta/Ole Odume Road,-1.300362,36.774018,5,2 4W 102 111 24C
0701PTR,Petro/Mwisho,-1.36294,36.656181,1,126N
0701PWY,Pathway,-1.305844,36.742562,2,111 24C
0701RCE,Racecourse,-1.306702,36.738555,2,111 24C
0701REU,Krep/Equity/Kwa Mumbi,-1.284515,36.73768,2,3U/3 103
0701RHP,Rhino Park Road,-1.302041,36.684873,1,1
0701RNR,Matta,-1.230029,36.683275,1,103
0701ROS,Rose Of Sharon,-1.301224,36.792779,1,8
0701RSF,Riverside Flats,-1.277584,36.735787,2,3U/3 103
0701RSP,Riruta Satellite Primary School,-1.29277,36.7363,1,4W
0701SAT,Riruta Baptist Church,-1.293769,36.739494,1,4W
0701SBR,Simpsons Bar And Rest,-1.291374,36.73369,1,4W
0701SDP,Shell/Dagoretti Police Station,-1.280497,36.690566,1,102
0701SFY,Fastenergy,-1.302577,36.751864,2,111 24C
0701SHK,Karinde,-1.301169,36.68259,1,1
0701SHS,St. Hannah's School,-1.302587,36.691129,1,1
0701SHT,Shade Hotel,-1.328036,36.684113,1,111
0701SJC,St. John College Riruta,-1.28171,36.736838,2,3U/3 103
0701SJO,St. John Othordox Church,-1.290811,36.73214,1,4W
0701SMA,Salama,-1.287655,36.74909,1,046P
0701SMH,Suma House,-1.297948,36.753576,1,4W
0701SMN,Sportman,-1.352379,36.658401,1,111
0701SMR,Summer-Rock,-1.270713,36.728277,2,3U/3 103
0701SSR,San Siro,-1.30913,36.780745,2,8 32A
0701STP,Park Estate,-1.322442,36.787449,1,34L
0701SWD,Showground,-1.302148,36.752708,2,111 24C
0701SYU,Tuskys,-1.358035,36.656731,1,111
0701TAN,Tankard,-1.300786,36.756343,1,111
0701TAT,Matta,-1.229986,36.683275,1,129
0701TGA,Togo Apartments,-1.304884,36.774581,1,5
0701THR,Uthiru Shopping Center,-1.264104,36.719822,2,3U/3 103
0701TKS,Suntarc/Shallow,-1.300559,36.756962,2,111 24C
0701TRE,Nakumatt Prestige,-1.299997,36.787505,1,32A
0701TSK,Tuskys,-1.382853,36.676901,1,126N
0701TTE,Nera Estate,-1.307598,36.799784,1,33NG
0701TTW,Total Wangige,-1.220641,36.712044,2,103 129
0701UAK,AICPK Gitaru,-1.230345,36.678339,1,129
0701UCN,Uchumi/National Oil,-1.29971,36.792688,2,8 32A
0701UGK,Muguku Farm,-1.237416,36.666328,1,129
0701UKC,UON Kikuyu Campus,-1.265918,36.67477,1,102
0701UMJ,Umoja,-1.331067,36.677003,1,111
0701UTM,Stadium,-1.371113,36.660079,1,126N
0701VNS,Venessa,-1.351806,36.658693,1,111
0701WGT,Kwa Mchanga/Total,-1.262897,36.718422,2,3U/3 103
0701WMA,Kwa Mbao,-1.228892,36.69344,1,103
0701WNK,Winners Chapel/Kanisani,-1.301972,36.779624,1,5
0701WOO,Woodley,-1.303806,36.779586,1,5
0701WRG,Windy Ridge/Group Africa,-1.324266,36.701959,1,111
0701WTK,Waithaka,-1.279621,36.712344,2,2 102
0701WWU,Waiyaki Way/Uthiru Junction,-1.260951,36.716548,1,103
0701YAA,Yaya,-1.292557,36.788801,1,5
0701ZMB,Zambia,-1.349538,36.660379,1,111
0702DCS,Dagoretti Corner Stage,-1.298436,36.759363,5,2 3U/3 4W 102 103
0702KDC,Kenol Dagoretti Corner,-1.29843,36.759874,4,2 3U/3 102 103
0703DGT,Dagoretti Market,-1.287718,36.686311,2,1
0703EQY,Equity Ayani,-1.311096,36.77577,3,8 32A
0703KIS,Kiserian,-1.428211,36.686707,2,126N
0703MHR,Muhia Road,-1.290511,36.730253,2,4W
0703UTP,Uthiru Pentecostal,-1.261362,36.716807,3,3U/3 103
071004_,40,-1.297756,36.75718,1,103
071064A,46 AP Camp,-1.286679,36.74032,1,103
0710A.A,St. Barnabus,-1.38549,36.678146,1,126N
0710AAY,Yaya,-1.291902,36.787156,1,0048
0710ADC,Adams Arcade,-1.300006,36.780041,5,24 2 5 4W 111
0710AEA,Wamete/Kanisani,-1.260742,36.713026,1,103
0710AHE,Shell/Arboretum,-1.273655,36.800747,1,0048
0710AHL,Alliance High School,-1.262757,36.669726,1,102
0710AIJ,Viraj,-1.283932,36.786126,1,0048
0710AJA,Jacaranda/Siaya Road,-1.282643,36.786773,1,0048
0710AJI,Viraj,-1.283791,36.786242,1,0048
0710BBT,Brew Bistro,-1.299571,36.76512,5,24 2 4W 102 111
0710BLL,Bulbul,-1.334184,36.673252,1,111
0710BUM,Bumps,-1.332162,36.675225,1,111
0710CAE,ICEA,-1.284553,36.821253,2,4W 24C
0710CCT,China Centre,-1.298946,36.797048,5,24 2 8 32A 111
0710CEI,ICEA,-1.284528,36.821459,1,046P
0710CME,Coptic/Mimosa,-1.298543,36.799087,6,24 2 8 32A 102 111
0710CNG,Africa International University,-1.301837,36.689658,1,1
0710DAC,Kwa DC,-1.305774,36.787602,1,8
0710DCD,Dagoretti CDF/APs' Camp,-1.286467,36.740158,4,2 3U/3 102 103
0710EAY,Wanyee,-1.296656,36.756365,1,103
0710ELK,Madaraka Flyover,-1.307985,36.819391,1,33SB
0710ELS,Elsi Place,-1.340689,36.666867,1,111
0710EOE,Ole Odume Bus Stage,-1.292828,36.774657,1,046P
0710ESW,Nairobi West,-1.307631,36.822159,1,33SB
0710FGP,Full Gospel,-1.298354,36.75246,1,4W
0710GID,Windy Ridge,-1.324089,36.70205,1,111
0710GKI,Gathondeki,-1.2717,36.729698,2,3U/3 103
0710GON,Congo,-1.286605,36.746376,1,046P
0710GVC,Gitaru/Vantage School,-1.233,36.67012,1,105
0710GVN,Vanga,-1.289877,36.766568,1,046P
0710GYE,Elgeyo,-1.292778,36.778935,1,046P
0710HAK,Karmu House,-1.346598,36.663898,1,111
0710HAO,Othaya,-1.29007,36.773016,1,046P
0710IAA,Zambia,-1.349709,36.660208,1,111
0710IEP,Bishop Magua Center,-1.299455,36.790853,1,102
0710IIH,Kilimani primary school,-1.292515,36.783704,1,046P
0710IKM,Makina,-1.307416,36.782377,1,8
0710IM&,I&M,-1.285075,36.820343,1,046P
0710IMJ,Swedish School Nairobi,-1.300436,36.76897,6,24 2 5 4W 102 111
0710INA,Nairobi School,-1.260466,36.770276,1,046P
0710INP,Prime Bank,-1.271104,36.801632,1,0048
0710IOS,Sokoni,-1.284655,36.743635,1,046P
0710JPS,Jayce Petrol Station,-1.355179,36.657421,1,111
0710JSS,Jamhuri Station Road Stage,-1.303983,36.769137,1,5
0710KEM,Kenyatta Market,-1.307641,36.802665,1,33NG
0710KJS,Kaberia Junction/Wanyee Stage,-1.29703,36.756553,5,2 3U/3 4W 102 103
0710KNA,King'eero Stage,-1.22554,36.704265,2,103 129
0710KNS,Kenyatta National Hospital,-1.300727,36.808843,1,32A
0710KRD,Kirichwa Road Junction,-1.299879,36.782118,6,24 2 5 4W 102 111
0710KWA,Kirichwa,-1.292667,36.781738,1,046P
0710KWN,Kwa Ng'ang'a,-1.284009,36.728874,2,2 102
0710KYJ,Kinyanjui,-1.291539,36.747569,4,2 3U/3 102 103
0710LHB,Bangladesh,-1.291851,36.774711,1,046P
0710LIB,Amboseli,-1.289569,36.759857,1,046P
0710LIV,Lavingtone Villas,-1.289813,36.765227,1,046P
0710LNE,Parklands Baptist/Westlands,-1.265658,36.800873,1,0048
0710LNN,Lenana,-1.308058,36.73344,2,24 111
0710MAU,Kwa Magu,-1.230249,36.680549,2,103 129
0710MIH,Mihonge,-1.282169,36.72293,2,2 102
0710MIR,Jamhuri,-1.299841,36.766251,1,111
0710MTE,Muthure,-1.229804,36.687341,2,103 129
0710MWA,Kwa Mbao,-1.229129,36.692507,1,103
0710MY/,Equity/Kwa Mumbi,-1.284168,36.737589,1,103
0710NAA,Kanisani,-1.293497,36.753581,1,103
0710NAL,Prestige,-1.299509,36.78809,1,5
0710NAN,Kangundo,-1.279457,36.790531,1,0048
0710NAQ,Nairobi Area Traffic Police Headquarters,-1.296596,36.80789,2,8 102
0710NCU,Kasuku Center,-1.275766,36.794849,1,0048
0710NEA,Lenana,-1.288823,36.787154,1,0048
0710NKT,Junction,-1.299031,36.762577,5,24 2 4W 102 111
0710NLA,Lenana,-1.288883,36.787038,1,0048
0710NWA,Kawangware,-1.287004,36.740921,1,3U/3
0710OAE,Motherland,-1.299997,36.780891,1,5
0710OLS,Olympic Primary School,-1.311585,36.778173,2,8 32A
0710OSV,Kikuyu Overpass,-1.239341,36.666242,1,129
0710OUK,Kangundo,-1.279451,36.790721,1,0048
0710PBW,Parklands Baptist/Westlands,-1.265693,36.801077,1,0048
0710PMP,PCEA Milimani Presbytary,-1.32851,36.682712,1,111
0710POD,Posta/Ole Odume Road,-1.300327,36.774047,6,24 2 5 4W 102 111
0710RAC,Adam's Arcade,-1.299961,36.780808,1,102
0710RAR,Shell/Arboretum,-1.27369,36.800833,1,0048
0710RAV,Airport View Estate,-1.314138,36.812385,1,33SB
0710RCN,Jacaranda/Siaya Road,-1.282643,36.78669,1,0048
0710RCS,Cradles to Crayons,-1.277248,36.687011,1,102
0710RFO,Forest,-1.272753,36.732005,1,103
0710RII,ILRI,-1.267754,36.724108,1,3U/3
0710RIT,Dennis Pritt,-1.285107,36.788052,1,0048
0710RJG,Kwa Njeru Stage,-1.230635,36.675067,1,129
0710RKU,Kanjeru,-1.230642,36.675056,1,103
0710RLN,Langata Road Primary,-1.317024,36.812761,1,24C
0710RLU,Rusinga School,-1.287263,36.747736,1,046P
0710RNP,Prime Bank,-1.271093,36.801549,1,0048
0710RUE,Kasuku centre,-1.275798,36.795343,1,0048
0710RUP,Queen's Park,-1.278738,36.791512,1,0048
0710RYA,Langata Graveyard,-1.334592,36.77867,1,24C
0710SAA,Spanish Villas/Lenana,-1.290015,36.786781,1,0048
0710SAE,Kwa Benard Stage,-1.29002,36.771508,1,046P
0710SAO,Mogas,-1.354591,36.657563,1,111
0710SEL,Shell,-1.280461,36.690578,1,102
0710SGT,James Gichuru/ Gitanga Road Junction,-1.289645,36.761684,1,046P
0710SH4,46 Mwisho bus stage,-1.283934,36.7426,1,046P
0710SHO,St. Hannah's School,-1.302561,36.691155,1,1
0710SIN,Sugoini,-1.290394,36.745712,4,2 3U/3 102 103
0710SNI,Spanish Villas/Lenana,-1.289998,36.786864,1,0048
0710STO,Methodist,-1.290428,36.774727,1,046P
0710TAK,Bus Track Yard,-1.285191,36.741607,1,046P
0710TAY,Sohali City,-1.289663,36.756697,1,046P
0710TLH,Motherland,-1.299831,36.784077,2,4W 102
0710TNA,Library,-1.295013,36.810229,8,24 2 8 32A 33NG 102 111 24C
0710TOR,Memorial Hospital,-1.310967,36.805484,1,34L
0710TOS,Coast,-1.285361,36.744359,1,046P
0710TRU,Ruthimitu,-1.281302,36.703756,1,102
0710TSS,Tuskys,-1.357552,36.656788,1,111
0710TTL,Prestige/Number Nane,-1.299607,36.788665,5,24 2 8 102 111
0710UKT,Uon Kikuyu Gate 2,-1.265422,36.673879,1,102
0710UML,Jamrose/Muthuli,-1.228298,36.696337,1,103
0710UMS,Perminus,-1.350959,36.659218,1,111
0710VAS,Naivas/Veterinary,-1.342817,36.666296,1,111
0710VIC,Victory World Outreach,-1.297367,36.75491,1,4W
0710WRE,Power,-1.306214,36.740459,1,111
0710WSE,Wanyee Stage,-1.296275,36.749208,1,4W
0710WWD,Westwood,-1.325327,36.696969,1,111
0710YAA,Yaya,-1.292377,36.787714,1,046P
0710ZAR,Motherland,-1.299863,36.783718,1,111
07113AV,Library,-1.294957,36.810238,2,16 7C
0711AAD,Kirichwa Road,-1.29997,36.781921,5,2 4W 102 111 24C
0711ADA,Kianda Stage,-1.2641,36.758685,1,046P
0711AGI,Chiromo Stage,-1.271116,36.807257,1,046P
0711AIU,Milimani Star Junior,-1.424661,36.68541,1,126N
0711ALA,Ngumo Stage,-1.307647,36.802799,1,33SB
0711ALT,Shell,-1.310978,36.817047,1,33SB
0711AOE,Masadukuni/Kenyatta Market Flyover,-1.307223,36.80392,1,34L
0711AON,Roundabout,-1.265806,36.721753,1,103
0711ARC,Adams Arcade,-1.300013,36.781207,1,111
0711ARK,Bus Track Yard,-1.286115,36.740867,1,046P
0711ASS,Alliance High School Stage,-1.261021,36.668262,1,102
0711ATC,Consolata,-1.26842,36.804945,1,046P
0711ATG,Posta Stage,-1.300474,36.771868,1,111
0711ATM,Memorial Hospital,-1.310334,36.805514,1,34L
0711AUH,Kwa Mashuma,-1.279142,36.714267,1,102
0711BLB,Bulbul,-1.333908,36.673585,1,111
0711CAB,ABC,-1.259529,36.775371,1,046P
0711CVL,Civil,-1.322672,36.788814,1,34L
0711DKI,Gathodeki,-1.272354,36.729575,1,046P
0711DRC,Dagoretti Rehabilitation Centre,-1.273861,36.684449,1,102
0711EAA,Adams Arcade,-1.300048,36.78118,1,102
0711EAS,Gardens,-1.323853,36.790059,1,34L
0711EDE,Sugar Board/ Shell petrol,-1.264785,36.740304,1,046P
0711EGN,Engen,-1.264386,36.756719,1,046P
0711EHR,Total/Strathmore,-1.313687,36.812412,1,33SB
0711EKT,el Market,-1.26371,36.728368,1,046P
0711EOA,South B Stage,-1.311568,36.835302,1,33SB
0711EOD,Brookside,-1.260859,36.791764,1,046P
0711ERE,Nairobi Area Traffic Police Headquarters,-1.296726,36.808159,1,111
0711ETH,Highrise,-1.314014,36.807681,1,34L
0711GCP,Golf Course Phase 2,-1.309261,36.798458,1,33NG
0711GTD,Gathondeki,-1.271845,36.729602,2,3U/3 103
0711HD/,Westlands DC/Church Road/Safaricom,-1.25985,36.785456,1,046P
0711HNT,Thiong'o,-1.264835,36.735484,1,046P
0711HOR,Good Shephard,-1.299618,36.789123,1,102
0711HRT,Uthiru Girls,-1.261019,36.713836,1,103
0711IEE,Kangemi Bus Terminus,-1.264614,36.748592,1,046P
0711IGM,Kangemi Road,-1.275257,36.733335,1,046P
0711IHR,Total/Strathmore,-1.31373,36.812385,1,34L
0711III,Precious Girls' High School,-1.285075,36.738359,1,102
0711IMP,Swedish School Nairobi,-1.300448,36.7692,3,2 4W 24C
0711INI,University of Nairobi,-1.281132,36.816722,1,046P
0711(IO,N(Sokoni),-1.264089,36.73021,1,046P
0711IRI,ILRI,-1.266673,36.722901,1,3U/3
0711ISN,Sir Henry,-1.41081,36.687963,1,126N
0711IUU,Rukubi,-1.227885,36.697587,1,103
0711IWA,Kabwagi/Miotoni W Road,-1.316493,36.718122,1,111
0711JDO,Joyland,-1.29481,36.747519,1,4W
0711JKR,Jamuhuri/Kibera Station Road,-1.300063,36.767103,5,2 4W 102 111 24C
0711JOG,Jogoo,-1.329173,36.681338,1,111
0711KEM,Kenyatta Market,-1.307506,36.802754,1,33NG
0711KNG,Kwa Ng'ang'a,-1.284074,36.729192,2,2 102
0711KNO,Kenol,-1.354165,36.657739,1,111
0711KNY,Kanyariri,-1.227579,36.698624,2,103 129
0711KRG,Kirunguro,-1.268466,36.679189,1,102
0711KRN,Karen,-1.322568,36.706687,1,111
0711LH.,St. John College,-1.282059,36.736854,1,046P
0711LIA,Impala,-1.300546,36.769027,1,102
0711LLE,Madaraka Flyover,-1.30792,36.819107,1,33SB
0711LMO,Masadukuni,-1.307083,36.803893,1,33SB
0711LNN,Lenana,-1.30788,36.734194,1,24C
0711LRI,ILRI,-1.267017,36.7231,1,046P
0711LSO,Precious Blood Girls Riruta,-1.285075,36.738362,1,3U/3
0711LTD,Wakuru/Deloitte,-1.263333,36.764275,1,046P
0711MAA,Adams Arcade,-1.299992,36.781449,1,2
0711MAT,Muthama,-1.282482,36.723948,1,102
0711MCP,Coptic/Mimosa,-1.298972,36.797928,7,2 8 32A 4W 102 111 24C
0711MET,Westlands Terminal,-1.26278,36.800211,1,046P
0711MGU,Magu,-1.230184,36.68071,2,103 129
0711MJH,Jamhuri Station Road Stage,-1.303961,36.769631,1,5
0711MKP,Mbagathi/Kephis,-1.327656,36.691223,1,111
0711MLK,Mlangosoko,-1.288555,36.7429,4,2 3U/3 102 103
0711MOS,Sodom,-1.264485,36.754278,1,046P
0711MTE,Mithonge,-1.282224,36.723135,2,2 102
0711MTI,Miotoni,-1.3126,36.722659,2,111 24C
0711MTL,Motherland,-1.299889,36.783829,6,2 5 4W 102 111 24C
0711MUI,Ruthimito,-1.281307,36.703262,1,2
0711MUM,Blue Sky Estate/T. Mall,-1.31278,36.814799,2,33SB 34L
0711MUR,Muthure,-1.229718,36.687593,2,103 129
0711MUT,Muthama,-1.280637,36.719098,1,2
0711MWE,Kamwene,-1.281216,36.720235,1,2
0711NAT,Nairobi Area Traffic Police Headquarters,-1.296564,36.808233,6,2 8 32A 33NG 4W 102
0711NEW,Newa Estate,-1.308006,36.799441,1,33NG
0711NGI,King'eero Stage,-1.225526,36.704088,1,103
0711NJG,Kwa Njeru Stage,-1.230536,36.675502,2,103 129
0711NKJ,Junction,-1.299192,36.762968,5,2 4W 102 111 24C
0711NKP,Prestige Plaza,-1.299745,36.787146,6,2 5 4W 102 111 24C
0711NOB,Uthiru Roundabout,-1.264783,36.721914,1,046P
0711NOI,Kinoo,-1.255982,36.695403,1,103
0711NRW,Nawaro,-1.281431,36.707318,1,2
0711NTR,Nyathore,-1.230116,36.681858,1,103
0711NUA,Njuguna's,-1.259129,36.778917,1,046P
0711OLI,Olympic Primary School Stage,-1.31156,36.776869,1,32A
0711OON,South B Shopping Centre,-1.31336,36.82776,1,33SB
0711ORI,Chiromo,-1.272786,36.808904,1,046P
0711OTP,Posta Stage,-1.300471,36.771887,1,102
0711PFE,Pefa King'eero,-1.224241,36.706924,2,103 129
0711PST,Marsabit Plaza,-1.300442,36.772415,5,2 4W 102 111 24C
0711PTE,AP Camp Dangoretti,-1.286358,36.739832,1,046P
0711QUM,Mosque,-1.312555,36.823822,1,33SB
0711RCA,St. Marks Church/Lions Place,-1.261696,36.79788,1,046P
0711REO,Forest,-1.273186,36.731849,1,046P
0711RSS,Ruthimitu Secondary School,-1.281587,36.695619,2,2 102
0711SEK,Summer-Rock,-1.271867,36.729451,1,046P
0711SEN,Wanyee Cross,-1.297197,36.750003,1,4W
0711SGO,Sugoini,-1.290421,36.745588,4,2 3U/3 102 103
0711SOA,Mogas,-1.354623,36.657584,1,111
0711SUN,Sunview Estate,-1.306038,36.801389,1,33NG
0711SUR,Rupia,-1.326798,36.789721,1,34L
0711TER,Shell/Dagoretti Police Station,-1.280551,36.690602,1,2
0711TLE,Kenyatta Market Flyover,-1.306928,36.803778,1,33NG
0711TTE,Kenyatta National Hospital,-1.297581,36.805542,1,111
0711UCN,Uchumi/National Oil,-1.299723,36.792322,5,2 4W 102 111 24C
0711UDO,Our Lady of Mercy,-1.311557,36.833832,1,33SB
0711UEM,Museum,-1.274181,36.811296,1,046P
0711UIS,Memorial,-1.310286,36.805524,1,33SB
0711UKS,UON Kikuyu Campus Stage,-1.265139,36.673039,1,102
0711UMA,Highrise,-1.31403,36.807734,1,33SB
0711UNV,Universal,-1.347724,36.662526,1,111
0711'UO,Custoil/Thong'o,-1.264223,36.73094,1,046P
0711UUA,Uthiru Roundabout,-1.264695,36.720498,1,3U/3
0711VWO,Victory World Outreach,-1.297388,36.754936,1,4W
0711WAK,Kwa Mtaro,-1.269077,36.726061,1,046P
0711WAS,Westlands Stage,-1.26577,36.802649,1,046P
0711WDC,Westwood/Defense College,-1.325356,36.697102,1,111
0711`WI,Gacwiri`,-1.264679,36.720509,1,103
0711WOA,Wakorino,-1.281667,36.701546,1,2
0711WRA,Ndwaro,-1.279398,36.735846,1,046P
0711WST,Wanyee Stage,-1.295965,36.749176,1,4W
0711YQS,Krep/Equity/sidia,-1.284913,36.737798,1,046P
0712KNH,Kenyatta National Hospital,-1.297647,36.804167,9,24 2 8 32A 33NG 34L 102 111 24C
0712KNT,Kenyatta National Hospital,-1.297642,36.804816,7,2 8 32A 33NG 34L 4W 102
0712KRY,Karen/The Hub,-1.320671,36.705644,1,1
0712KTR,Karen/The Hub,-1.321213,36.70639,1,1
0712NGG,Ngong Bus Terminal,-1.360832,36.655943,2,126N
0713AYN,Ayani,-1.307925,36.772739,2,32A
0713DMM,Dagoretti Market,-1.286346,36.686902,1,2
0713KKY,Kikuyu,-1.24654,36.664933,2,102
0713KNS,Kenyatta National Hospital,-1.300909,36.808416,3,7C 32A
0713NBT,Ngong Bus Terminus,-1.360429,36.656037,2,111
0713NGM,Ngumo Market/Line Saba,-1.309884,36.798881,2,33NG
0713WNG,Wangige Stage,-1.219182,36.712387,6,103 129 118
08007IV,Riva 87,-1.257205,36.699421,1,105
080085_,85,-1.269597,36.791899,1,48A
0800AAD,General Mathenge Gardens,-1.254691,36.794932,1,119
0800AAN,Chandarana,-1.27492,36.818224,1,119A
0800ACB,"ACK, Bidii Premier School",-1.222669,36.720536,1,119
0800ACC,Accacia Junction(King'eero Mwisho),-1.224559,36.706424,1,118
0800ACH,ACK Kibichiku Primary,-1.230383,36.734043,1,119
0800AES,Kasuku Center,-1.275392,36.795635,1,48O
0800AGP,Sarit/Pio Gama,-1.261846,36.799554,1,114W
0800AIO,Immigration,-1.274822,36.772571,1,48A
0800AMA,Kampala,-1.136061,36.635746,1,114W
0800AOO,Posta/Soko Nne,-1.263492,36.729966,2,115 135
0800APA,Japan,-1.269189,36.788675,1,48A
0800APD,APDK,-1.2588,36.77956,2,115 135
0800APH,APHRC,-1.229441,36.760499,1,119A
0800ARM,Curve/Nakumatt,-1.278577,36.770049,1,48A
0800ARO,Kirawa Road,-1.237121,36.760533,1,119
